ano,ente,codigo,instituicao,conta,valor,coluna
2025,municipio,1100122,Prefeitura Municipal de Ji-Paraná - RO,RECEITA CORRENTE LÍQUIDA,534630521.01,Até o 2º Quadrimestre
2025,municipio,1100122,Prefeitura Municipal de Ji-Paraná - RO,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,519630474.01,Até o 2º Quadrimestre
2025,municipio,1100122,Prefeitura Municipal de Ji-Paraná - RO,% da DC sobre a RCL AJUSTADA (I/VI),16.24,Até o 2º Quadrimestre
2025,municipio,1100122,Prefeitura Municipal de Ji-Paraná - RO,% da DCL sobre a RCL AJUSTADA,-36.19,Até o 2º Quadrimestre
2025,municipio,1100130,Prefeitura Municipal de Machadinho D'Oeste - RO,DÍVIDA CONSOLIDADA,12148791.61,Até o 2º Quadrimestre
2025,municipio,1100130,Prefeitura Municipal de Machadinho D'Oeste - RO,Disponibilidade de Caixa,58447449.6,Até o 2º Quadrimestre
2025,municipio,1100130,Prefeitura Municipal de Machadinho D'Oeste - RO,Disponibilidade de Caixa Bruta,59058600.5,Até o 2º Quadrimestre
2025,municipio,1100130,Prefeitura Municipal de Machadinho D'Oeste - RO,RECEITA CORRENTE LÍQUIDA,168879282.22,Até o 2º Quadrimestre
2025,municipio,1100130,Prefeitura Municipal de Machadinho D'Oeste - RO,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO,163003261.87,Até o 2º Quadrimestre
2025,municipio,1100130,Prefeitura Municipal de Machadinho D'Oeste - RO,% da DC sobre a RCL AJUSTADA (I/VI),7.45,Até o 2º Quadrimestre
2025,municipio,1100130,Prefeitura Municipal de Machadinho D'Oeste - RO,% da DCL sobre a RCL AJUSTADA,-28.4,Até o 2º Quadrimestre
2025,municipio,1100130,Prefeitura Municipal de Machadinho D'Oeste - RO,Precatórios (Não incluídos na DC),3722148.4,Até o 2º Quadrimestre
