exercicio,instituicao,uf,conta,valor
2019,Prefeitura Municipal de Itapissuma - PE,PE,RECEITA CORRENTE LÍQUIDA,89895189.87
2019,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,DÍVIDA CONSOLIDADA,146055618.37
2019,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,9255577.19
2019,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,Disponibilidade de Caixa,191235543.14
2019,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,Disponibilidade de Caixa Bruta,223992009.24
2019,Prefeitura Municipal de Jaboatão dos Guararapes - PE,PE,RECEITA CORRENTE LÍQUIDA,1184446662.57
2019,Prefeitura Municipal de Jaqueira - PE,PE,DÍVIDA CONSOLIDADA,19988508.45
2019,Prefeitura Municipal de Jaqueira - PE,PE,Disponibilidade de Caixa,981230.42
2019,Prefeitura Municipal de Jaqueira - PE,PE,Disponibilidade de Caixa Bruta,3072309.14
2019,Prefeitura Municipal de Jaqueira - PE,PE,RECEITA CORRENTE LÍQUIDA,35729329.74
2019,Prefeitura Municipal de Itaquitinga - PE,PE,DÍVIDA CONSOLIDADA,8188142.01
2019,Prefeitura Municipal de Itaquitinga - PE,PE,Disponibilidade de Caixa Bruta,2428362.56
2019,Prefeitura Municipal de Itaquitinga - PE,PE,RECEITA CORRENTE LÍQUIDA,34261735.57
2019,Prefeitura Municipal de Jatobá - PE,PE,DÍVIDA CONSOLIDADA,15100250.36
2019,Prefeitura Municipal de Jatobá - PE,PE,Disponibilidade de Caixa,636853.06
2019,Prefeitura Municipal de Jatobá - PE,PE,Disponibilidade de Caixa Bruta,2158599.13
2019,Prefeitura Municipal de Jatobá - PE,PE,RECEITA CORRENTE LÍQUIDA,34393521.63
2019,Prefeitura Municipal de Joaquim Nabuco - PE,PE,RECEITA CORRENTE LÍQUIDA,40310063.04
2019,Prefeitura Municipal de João Alfredo - PE,PE,DÍVIDA CONSOLIDADA,24198713.55
2019,Prefeitura Municipal de João Alfredo - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,167558.59
2019,Prefeitura Municipal de João Alfredo - PE,PE,Disponibilidade de Caixa,4536635.93
2019,Prefeitura Municipal de João Alfredo - PE,PE,Disponibilidade de Caixa Bruta,10089991.42
2019,Prefeitura Municipal de João Alfredo - PE,PE,RECEITA CORRENTE LÍQUIDA,60305324.04
2019,Prefeitura Municipal de João Alfredo - PE,PE,Precatórios (Não incluídos na DC),118596937.76
2019,Prefeitura Municipal de Jurema - PE,PE,Disponibilidade de Caixa,1997185.01
2019,Prefeitura Municipal de Jurema - PE,PE,Disponibilidade de Caixa Bruta,5020826.14
2019,Prefeitura Municipal de Jurema - PE,PE,RECEITA CORRENTE LÍQUIDA,37103349.28
2019,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,DÍVIDA CONSOLIDADA,41369134.03
2019,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,7133.38
2019,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,Disponibilidade de Caixa Bruta,1456800.31
2019,Prefeitura Municipal de Lagoa de Itaenga - PE,PE,RECEITA CORRENTE LÍQUIDA,46465930.66
2019,Prefeitura Municipal de Lagoa do Carro - PE,PE,DÍVIDA CONSOLIDADA,14844840.52
2019,Prefeitura Municipal de Lagoa do Carro - PE,PE,Disponibilidade de Caixa Bruta,3211477.03
2019,Prefeitura Municipal de Lagoa do Carro - PE,PE,RECEITA CORRENTE LÍQUIDA,37339853.37
2019,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,DÍVIDA CONSOLIDADA,1353908.65
2019,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,Disponibilidade de Caixa,3298424.97
2019,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,Disponibilidade de Caixa Bruta,3487862.75
2019,Prefeitura Municipal de Lagoa dos Gatos - PE,PE,RECEITA CORRENTE LÍQUIDA,33441232.73
2019,Prefeitura Municipal de Lagoa do Ouro - PE,PE,DÍVIDA CONSOLIDADA,1694371.97
2019,Prefeitura Municipal de Lagoa do Ouro - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,69155.15
2019,Prefeitura Municipal de Lagoa do Ouro - PE,PE,Disponibilidade de Caixa,3591500.66
2019,Prefeitura Municipal de Lagoa do Ouro - PE,PE,Disponibilidade de Caixa Bruta,5567194.35
2019,Prefeitura Municipal de Lagoa do Ouro - PE,PE,RECEITA CORRENTE LÍQUIDA,36704771.3
2019,Prefeitura Municipal de Lagoa do Ouro - PE,PE,Precatórios (Não incluídos na DC),7478578.32
2019,Prefeitura Municipal de Lajedo - PE,PE,DÍVIDA CONSOLIDADA,2833454.63
2019,Prefeitura Municipal de Lajedo - PE,PE,Disponibilidade de Caixa Bruta,5335764.26
2019,Prefeitura Municipal de Lajedo - PE,PE,RECEITA CORRENTE LÍQUIDA,83604616.16
2019,Prefeitura Municipal de Lagoa Grande - PE,PE,DÍVIDA CONSOLIDADA,7238506.06
2019,Prefeitura Municipal de Lagoa Grande - PE,PE,Disponibilidade de Caixa,2132006.64
2019,Prefeitura Municipal de Lagoa Grande - PE,PE,Disponibilidade de Caixa Bruta,6983697.91
2019,Prefeitura Municipal de Lagoa Grande - PE,PE,RECEITA CORRENTE LÍQUIDA,56561400.15
2019,Prefeitura Municipal de Limoeiro - PE,PE,DÍVIDA CONSOLIDADA,8406074.76
2019,Prefeitura Municipal de Limoeiro - PE,PE,Disponibilidade de Caixa Bruta,7577226.2
2019,Prefeitura Municipal de Limoeiro - PE,PE,RECEITA CORRENTE LÍQUIDA,103241792.46
2019,Prefeitura Municipal de Macaparana - PE,PE,DÍVIDA CONSOLIDADA,1040841.14
2019,Prefeitura Municipal de Macaparana - PE,PE,Disponibilidade de Caixa Bruta,3785763.64
2019,Prefeitura Municipal de Macaparana - PE,PE,RECEITA CORRENTE LÍQUIDA,52772843.65
2019,Prefeitura Municipal de Maraial - PE,PE,RECEITA CORRENTE LÍQUIDA,29224734.21
2019,Prefeitura Municipal de Manari - PE,PE,DÍVIDA CONSOLIDADA,452054.31
2019,Prefeitura Municipal de Manari - PE,PE,Disponibilidade de Caixa Bruta,3270984.98
2019,Prefeitura Municipal de Manari - PE,PE,RECEITA CORRENTE LÍQUIDA,45681379.84
2019,Prefeitura Municipal de Machados - PE,PE,DÍVIDA CONSOLIDADA,6980729.46
2019,Prefeitura Municipal de Machados - PE,PE,Disponibilidade de Caixa,7782428.87
2019,Prefeitura Municipal de Machados - PE,PE,Disponibilidade de Caixa Bruta,8192485.02
2019,Prefeitura Municipal de Machados - PE,PE,RECEITA CORRENTE LÍQUIDA,31421387.58
2019,Prefeitura Municipal de Machados - PE,PE,Precatórios (Não incluídos na DC),48760740.7
2019,Prefeitura Municipal de Moreilândia - PE,PE,RECEITA CORRENTE LÍQUIDA,27977227.28
2019,Prefeitura Municipal de Moreilândia - PE,PE,Precatórios (Não incluídos na DC),53479.02
2019,Prefeitura Municipal de Mirandiba - PE,PE,DÍVIDA CONSOLIDADA,75705.63
2019,Prefeitura Municipal de Mirandiba - PE,PE,Disponibilidade de Caixa Bruta,3178982.54
2019,Prefeitura Municipal de Mirandiba - PE,PE,RECEITA CORRENTE LÍQUIDA,31698489.97
2019,Prefeitura Municipal de Moreno - PE,PE,DÍVIDA CONSOLIDADA,60774023.05
2019,Prefeitura Municipal de Moreno - PE,PE,Disponibilidade de Caixa,9805937.02
2019,Prefeitura Municipal de Moreno - PE,PE,Disponibilidade de Caixa Bruta,10361986.72
2019,Prefeitura Municipal de Moreno - PE,PE,RECEITA CORRENTE LÍQUIDA,101365673.72
2019,Prefeitura Municipal de Nazaré da Mata - PE,PE,DÍVIDA CONSOLIDADA,61074168.4
2019,Prefeitura Municipal de Nazaré da Mata - PE,PE,Disponibilidade de Caixa Bruta,4199663.67
2019,Prefeitura Municipal de Nazaré da Mata - PE,PE,RECEITA CORRENTE LÍQUIDA,51900230.1
2019,Prefeitura Municipal de Olinda - PE,PE,DÍVIDA CONSOLIDADA,96227612.31
2019,Prefeitura Municipal de Olinda - PE,PE,Disponibilidade de Caixa,112181800.62
2019,Prefeitura Municipal de Olinda - PE,PE,Disponibilidade de Caixa Bruta,127415214.69
2019,Prefeitura Municipal de Olinda - PE,PE,RECEITA CORRENTE LÍQUIDA,601552053.92
2019,Prefeitura Municipal de Orobó - PE,PE,DÍVIDA CONSOLIDADA,21369000.51
2019,Prefeitura Municipal de Orobó - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,617517.38
2019,Prefeitura Municipal de Orobó - PE,PE,Disponibilidade de Caixa,6920549.81
2019,Prefeitura Municipal de Orobó - PE,PE,Disponibilidade de Caixa Bruta,6925515.29
2019,Prefeitura Municipal de Orobó - PE,PE,RECEITA CORRENTE LÍQUIDA,53905947.82
2019,Prefeitura Municipal de Ouricuri - PE,PE,RECEITA CORRENTE LÍQUIDA,113770996.43
2019,Prefeitura Municipal de Orocó - PE,PE,DÍVIDA CONSOLIDADA,2780174.48
2019,Prefeitura Municipal de Orocó - PE,PE,Disponibilidade de Caixa Bruta,3154465.42
2019,Prefeitura Municipal de Orocó - PE,PE,RECEITA CORRENTE LÍQUIDA,36915576.72
2019,Prefeitura Municipal de Panelas - PE,PE,DÍVIDA CONSOLIDADA,12431878.72
2019,Prefeitura Municipal de Panelas - PE,PE,Disponibilidade de Caixa,16697791.64
2019,Prefeitura Municipal de Panelas - PE,PE,Disponibilidade de Caixa Bruta,25004930.6
2019,Prefeitura Municipal de Panelas - PE,PE,RECEITA CORRENTE LÍQUIDA,61767449.63
2019,Prefeitura Municipal de Palmeirina - PE,PE,DÍVIDA CONSOLIDADA,808838.8
2019,Prefeitura Municipal de Palmeirina - PE,PE,Disponibilidade de Caixa Bruta,1448340.64
2019,Prefeitura Municipal de Palmeirina - PE,PE,RECEITA CORRENTE LÍQUIDA,21641303.78
2019,Prefeitura Municipal de Palmares - PE,PE,DÍVIDA CONSOLIDADA,26324652.94
2019,Prefeitura Municipal de Palmares - PE,PE,Disponibilidade de Caixa Bruta,8907670.81
2019,Prefeitura Municipal de Palmares - PE,PE,RECEITA CORRENTE LÍQUIDA,129608761.01
2019,Prefeitura Municipal de Paranatama - PE,PE,DÍVIDA CONSOLIDADA,8894916.88
2019,Prefeitura Municipal de Paranatama - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,18240.68
2019,Prefeitura Municipal de Paranatama - PE,PE,Disponibilidade de Caixa,2769296.33
2019,Prefeitura Municipal de Paranatama - PE,PE,Disponibilidade de Caixa Bruta,4458586.21
2019,Prefeitura Municipal de Paranatama - PE,PE,RECEITA CORRENTE LÍQUIDA,38119728.15
2019,Prefeitura Municipal de Parnamirim - PE,PE,RECEITA CORRENTE LÍQUIDA,43920039.94
2019,Prefeitura Municipal de Paudalho - PE,PE,DÍVIDA CONSOLIDADA,73240191.59
2019,Prefeitura Municipal de Paudalho - PE,PE,Disponibilidade de Caixa Bruta,11649790.76
2019,Prefeitura Municipal de Paudalho - PE,PE,RECEITA CORRENTE LÍQUIDA,104606301.79
2019,Prefeitura Municipal de Paudalho - PE,PE,Precatórios (Não incluídos na DC),1003483.18
2019,Prefeitura Municipal de Passira - PE,PE,DÍVIDA CONSOLIDADA,12861422.65
2019,Prefeitura Municipal de Passira - PE,PE,Disponibilidade de Caixa Bruta,3320681.25
2019,Prefeitura Municipal de Passira - PE,PE,RECEITA CORRENTE LÍQUIDA,54107299.88
2019,Prefeitura Municipal de Paulista - PE,PE,DÍVIDA CONSOLIDADA,32752539.11
2019,Prefeitura Municipal de Paulista - PE,PE,Disponibilidade de Caixa,89178197.47
2019,Prefeitura Municipal de Paulista - PE,PE,Disponibilidade de Caixa Bruta,92720746.3
2019,Prefeitura Municipal de Paulista - PE,PE,RECEITA CORRENTE LÍQUIDA,443273837.71
2019,Prefeitura Municipal de Pedra - PE,PE,Disponibilidade de Caixa Bruta,2169956.6
2019,Prefeitura Municipal de Pedra - PE,PE,RECEITA CORRENTE LÍQUIDA,46106591.23
2019,Prefeitura Municipal de Petrolândia - PE,PE,DÍVIDA CONSOLIDADA,4084349.24
2019,Prefeitura Municipal de Petrolândia - PE,PE,Disponibilidade de Caixa,7496100.7
2019,Prefeitura Municipal de Petrolândia - PE,PE,Disponibilidade de Caixa Bruta,9337165.91
2019,Prefeitura Municipal de Petrolândia - PE,PE,RECEITA CORRENTE LÍQUIDA,80562848.76
2019,Prefeitura Municipal de Pesqueira - PE,PE,DÍVIDA CONSOLIDADA,36400709.44
2019,Prefeitura Municipal de Pesqueira - PE,PE,Disponibilidade de Caixa Bruta,11078791.79
2019,Prefeitura Municipal de Pesqueira - PE,PE,RECEITA CORRENTE LÍQUIDA,121237803.14
2019,Prefeitura Municipal de Pesqueira - PE,PE,Precatórios (Não incluídos na DC),321869.73
2019,Prefeitura Municipal de Petrolina - PE,PE,DÍVIDA CONSOLIDADA,160843339.92
2019,Prefeitura Municipal de Petrolina - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,49272081.16
2019,Prefeitura Municipal de Petrolina - PE,PE,Disponibilidade de Caixa,65867955.43
2019,Prefeitura Municipal de Petrolina - PE,PE,Disponibilidade de Caixa Bruta,99861065.38
2019,Prefeitura Municipal de Petrolina - PE,PE,RECEITA CORRENTE LÍQUIDA,656619747.63
2019,Prefeitura Municipal de Poção - PE,PE,DÍVIDA CONSOLIDADA,6069610.15
2019,Prefeitura Municipal de Poção - PE,PE,Disponibilidade de Caixa,1243844.5
2019,Prefeitura Municipal de Poção - PE,PE,Disponibilidade de Caixa Bruta,3019526.98
2019,Prefeitura Municipal de Poção - PE,PE,RECEITA CORRENTE LÍQUIDA,28805283.03
2019,Prefeitura Municipal de Poção - PE,PE,Precatórios (Não incluídos na DC),54490.32
2019,Prefeitura Municipal de Primavera - PE,PE,Disponibilidade de Caixa Bruta,-367995.48
2019,Prefeitura Municipal de Primavera - PE,PE,RECEITA CORRENTE LÍQUIDA,32509366.71
2019,Prefeitura Municipal de Pombos - PE,PE,DÍVIDA CONSOLIDADA,6389726.65
2019,Prefeitura Municipal de Pombos - PE,PE,Disponibilidade de Caixa,1547385.17
2019,Prefeitura Municipal de Pombos - PE,PE,Disponibilidade de Caixa Bruta,10239866.8
2019,Prefeitura Municipal de Pombos - PE,PE,RECEITA CORRENTE LÍQUIDA,55385634.83
2019,Prefeitura Municipal de Quipapá - PE,PE,DÍVIDA CONSOLIDADA,718545.58
2019,Prefeitura Municipal de Quipapá - PE,PE,Disponibilidade de Caixa Bruta,3876765.55
2019,Prefeitura Municipal de Quipapá - PE,PE,RECEITA CORRENTE LÍQUIDA,49199248.35
2019,Prefeitura Municipal de Ribeirão - PE,PE,DÍVIDA CONSOLIDADA,29423710.44
2019,Prefeitura Municipal de Ribeirão - PE,PE,Disponibilidade de Caixa Bruta,5050565.1
2019,Prefeitura Municipal de Ribeirão - PE,PE,RECEITA CORRENTE LÍQUIDA,76330855.02
2019,Prefeitura Municipal de Riacho das Almas - PE,PE,DÍVIDA CONSOLIDADA,6818787.49
2019,Prefeitura Municipal de Riacho das Almas - PE,PE,Disponibilidade de Caixa,937509.28
2019,Prefeitura Municipal de Riacho das Almas - PE,PE,Disponibilidade de Caixa Bruta,3658684.03
2019,Prefeitura Municipal de Riacho das Almas - PE,PE,RECEITA CORRENTE LÍQUIDA,45545781.34
2019,Prefeitura Municipal de Riacho das Almas - PE,PE,Precatórios (Não incluídos na DC),290188351.78
2019,Prefeitura Municipal de Rio Formoso - PE,PE,DÍVIDA CONSOLIDADA,59754601.53
2019,Prefeitura Municipal de Rio Formoso - PE,PE,Disponibilidade de Caixa Bruta,5679347.52
2019,Prefeitura Municipal de Rio Formoso - PE,PE,RECEITA CORRENTE LÍQUIDA,60358874.12
2019,Prefeitura Municipal de Recife - PE,PE,DÍVIDA CONSOLIDADA,1167347987.33
2019,Prefeitura Municipal de Recife - PE,PE,Disponibilidade de Caixa,723710206.81
2019,Prefeitura Municipal de Recife - PE,PE,Disponibilidade de Caixa Bruta,740067657.39
2019,Prefeitura Municipal de Recife - PE,PE,RECEITA CORRENTE LÍQUIDA,4376903334.2
2019,Prefeitura Municipal de Sairé - PE,PE,DÍVIDA CONSOLIDADA,20848274.39
2019,Prefeitura Municipal de Sairé - PE,PE,Disponibilidade de Caixa Bruta,1281128.82
2019,Prefeitura Municipal de Sairé - PE,PE,RECEITA CORRENTE LÍQUIDA,26167528.81
2019,Prefeitura Municipal de Salgadinho - PE,PE,DÍVIDA CONSOLIDADA,9827218.74
2019,Prefeitura Municipal de Salgadinho - PE,PE,RECEITA CORRENTE LÍQUIDA,26891430.3
2019,Prefeitura Municipal de Salgadinho - PE,PE,Precatórios (Não incluídos na DC),104222.6
2019,Prefeitura Municipal de Salgueiro - PE,PE,DÍVIDA CONSOLIDADA,18024526.48
2019,Prefeitura Municipal de Salgueiro - PE,PE,Disponibilidade de Caixa,6590374.16
2019,Prefeitura Municipal de Salgueiro - PE,PE,Disponibilidade de Caixa Bruta,8082083.48
2019,Prefeitura Municipal de Salgueiro - PE,PE,RECEITA CORRENTE LÍQUIDA,120309477.82
2019,Prefeitura Municipal de Saloá - PE,PE,DÍVIDA CONSOLIDADA,1344711.26
2019,Prefeitura Municipal de Saloá - PE,PE,Disponibilidade de Caixa Bruta,6170943.85
2019,Prefeitura Municipal de Saloá - PE,PE,RECEITA CORRENTE LÍQUIDA,37286331.36
2019,Prefeitura Municipal de Santa Cruz - PE,PE,RECEITA CORRENTE LÍQUIDA,35554107.71
2019,Prefeitura Municipal de Santa Cruz da Baixa Verde - PE,PE,DÍVIDA CONSOLIDADA,-165966.48
2019,Prefeitura Municipal de Santa Cruz da Baixa Verde - PE,PE,Disponibilidade de Caixa Bruta,2081293.96
2019,Prefeitura Municipal de Santa Cruz da Baixa Verde - PE,PE,RECEITA CORRENTE LÍQUIDA,31533710.22
2019,Prefeitura Municipal de Sanharó - PE,PE,DÍVIDA CONSOLIDADA,15959471.17
2019,Prefeitura Municipal de Sanharó - PE,PE,Disponibilidade de Caixa,3012516.78
2019,Prefeitura Municipal de Sanharó - PE,PE,Disponibilidade de Caixa Bruta,4172184.56
2019,Prefeitura Municipal de Sanharó - PE,PE,RECEITA CORRENTE LÍQUIDA,46295855.86
2019,Prefeitura Municipal de Sanharó - PE,PE,Precatórios (Não incluídos na DC),-17680.72
2019,Prefeitura Municipal de Santa Filomena - PE,PE,RECEITA CORRENTE LÍQUIDA,35713354.43
2019,Prefeitura Municipal de Santa Cruz do Capibaribe - PE,PE,DÍVIDA CONSOLIDADA,15914770.0
2019,Prefeitura Municipal de Santa Cruz do Capibaribe - PE,PE,Disponibilidade de Caixa,26102906.44
2019,Prefeitura Municipal de Santa Cruz do Capibaribe - PE,PE,Disponibilidade de Caixa Bruta,48404426.63
2019,Prefeitura Municipal de Santa Cruz do Capibaribe - PE,PE,RECEITA CORRENTE LÍQUIDA,159043099.02
2019,Prefeitura Municipal de Santa Maria da Boa Vista - PE,PE,DÍVIDA CONSOLIDADA,21040510.63
2019,Prefeitura Municipal de Santa Maria da Boa Vista - PE,PE,Disponibilidade de Caixa,5115434.28
2019,Prefeitura Municipal de Santa Maria da Boa Vista - PE,PE,Disponibilidade de Caixa Bruta,14615244.3
2019,Prefeitura Municipal de Santa Maria da Boa Vista - PE,PE,RECEITA CORRENTE LÍQUIDA,87450272.29
2019,Prefeitura Municipal de Santa Maria do Cambucá - PE,PE,DÍVIDA CONSOLIDADA,634555.55
2019,Prefeitura Municipal de Santa Maria do Cambucá - PE,PE,Disponibilidade de Caixa,2998082.7
2019,Prefeitura Municipal de Santa Maria do Cambucá - PE,PE,Disponibilidade de Caixa Bruta,3064315.32
2019,Prefeitura Municipal de Santa Maria do Cambucá - PE,PE,RECEITA CORRENTE LÍQUIDA,30902162.69
2019,Prefeitura Municipal de Santa Terezinha - PE,PE,DÍVIDA CONSOLIDADA,708710.51
2019,Prefeitura Municipal de Santa Terezinha - PE,PE,Disponibilidade de Caixa,99822.69
2019,Prefeitura Municipal de Santa Terezinha - PE,PE,Disponibilidade de Caixa Bruta,1180410.14
2019,Prefeitura Municipal de Santa Terezinha - PE,PE,RECEITA CORRENTE LÍQUIDA,27097571.09
2019,Prefeitura Municipal de São Caitano - PE,PE,DÍVIDA CONSOLIDADA,16119463.86
2019,Prefeitura Municipal de São Caitano - PE,PE,Disponibilidade de Caixa,22888128.67
2019,Prefeitura Municipal de São Caitano - PE,PE,Disponibilidade de Caixa Bruta,24150585.67
2019,Prefeitura Municipal de São Caitano - PE,PE,RECEITA CORRENTE LÍQUIDA,63400412.74
2019,Prefeitura Municipal de São Benedito do Sul - PE,PE,DÍVIDA CONSOLIDADA,5375552.87
2019,Prefeitura Municipal de São Benedito do Sul - PE,PE,Disponibilidade de Caixa,608735.3
2019,Prefeitura Municipal de São Benedito do Sul - PE,PE,Disponibilidade de Caixa Bruta,2154699.31
2019,Prefeitura Municipal de São Benedito do Sul - PE,PE,RECEITA CORRENTE LÍQUIDA,30039099.7
2019,Prefeitura Municipal de São Bento do Una - PE,PE,DÍVIDA CONSOLIDADA,3602245.72
2019,Prefeitura Municipal de São Bento do Una - PE,PE,Disponibilidade de Caixa,3132835.48
2019,Prefeitura Municipal de São Bento do Una - PE,PE,Disponibilidade de Caixa Bruta,15228999.28
2019,Prefeitura Municipal de São Bento do Una - PE,PE,RECEITA CORRENTE LÍQUIDA,94655138.1
2019,Prefeitura Municipal de São João - PE,PE,Disponibilidade de Caixa Bruta,4390368.19
2019,Prefeitura Municipal de São João - PE,PE,RECEITA CORRENTE LÍQUIDA,50439313.59
2019,Prefeitura Municipal de São Joaquim do Monte - PE,PE,DÍVIDA CONSOLIDADA,14255999.49
2019,Prefeitura Municipal de São Joaquim do Monte - PE,PE,Precatórios (inclusive) Vencidos e Não Pagos,1082905.32
2019,Prefeitura Municipal de São Joaquim do Monte - PE,PE,Disponibilidade de Caixa Bruta,3989724.96
2019,Prefeitura Municipal de São Joaquim do Monte - PE,PE,RECEITA CORRENTE LÍQUIDA,48155356.4
2019,Prefeitura Municipal de São José da Coroa Grande - PE,PE,DÍVIDA CONSOLIDADA,2123304.54
2019,Prefeitura Municipal de São José da Coroa Grande - PE,PE,Disponibilidade de Caixa,12374610.89
2019,Prefeitura Municipal de São José da Coroa Grande - PE,PE,Disponibilidade de Caixa Bruta,15750026.33
2019,Prefeitura Municipal de São José da Coroa Grande - PE,PE,RECEITA CORRENTE LÍQUIDA,47145452.24
2019,Prefeitura Municipal de São José do Belmonte - PE,PE,DÍVIDA CONSOLIDADA,257457.71
2019,Prefeitura Municipal de São José do Belmonte - PE,PE,Disponibilidade de Caixa,31363479.37
2019,Prefeitura Municipal de São José do Belmonte - PE,PE,Disponibilidade de Caixa Bruta,32214295.06
2019,Prefeitura Municipal de São José do Belmonte - PE,PE,RECEITA CORRENTE LÍQUIDA,85164572.05
2019,Prefeitura Municipal de São Lourenço da Mata - PE,PE,DÍVIDA CONSOLIDADA,24103872.78
2019,Prefeitura Municipal de São Lourenço da Mata - PE,PE,Disponibilidade de Caixa,20355142.52
2019,Prefeitura Municipal de São Lourenço da Mata - PE,PE,Disponibilidade de Caixa Bruta,35703822.19
2019,Prefeitura Municipal de São Lourenço da Mata - PE,PE,RECEITA CORRENTE LÍQUIDA,152947444.84
2019,Prefeitura Municipal de São Vicente Ferrer - PE,PE,DÍVIDA CONSOLIDADA,3192190.74
2019,Prefeitura Municipal de São Vicente Ferrer - PE,PE,Disponibilidade de Caixa,5081982.32
2019,Prefeitura Municipal de São Vicente Ferrer - PE,PE,Disponibilidade de Caixa Bruta,7514571.97
2019,Prefeitura Municipal de São Vicente Ferrer - PE,PE,RECEITA CORRENTE LÍQUIDA,39220254.64
2019,Prefeitura Municipal de Serra Talhada - PE,PE,DÍVIDA CONSOLIDADA,37393346.99
2019,Prefeitura Municipal de Serra Talhada - PE,PE,Disponibilidade de Caixa Bruta,24104463.71
2019,Prefeitura Municipal de Serra Talhada - PE,PE,RECEITA CORRENTE LÍQUIDA,172920414.89
